code,updated_at,roe,gross_margin,debt_ratio,revenue_growth,profit_growth
600855,2026-04-24,-2.41,,55.6019,,-138.7568
920199,2026-04-24,10.94,,43.1404,,33.7293
300421,2026-04-24,0.98,,26.086,,-63.5183
301232,2026-04-24,6.4,,59.4494,,47.6448
603163,2026-04-24,13.73,,60.14,,19.7195
300076,2026-04-24,-0.12,,8.401,,
002983,2026-04-24,2.63,,28.4655,,45.6305
688201,2026-04-24,-0.15,,11.4699,,1.7514
603261,2026-04-24,0.28,,16.498,,-26.5958
688210,2026-04-24,0.87,,23.1487,,69.099
301129,2026-04-24,0.71,,13.1985,,102.8616
002858,2026-04-24,-2.12,,24.0493,,-209.4041
002992,2026-04-24,-2.3,,46.5565,,
300774,2026-04-24,2.52,,24.4522,,31.0085
920188,2026-04-24,17.7,,29.1659,,26.8311
600547,2026-04-24,1.07,,60.2368,,41.9158
002471,2026-04-24,-2.16,,75.9058,,-285.3267
002192,2026-04-24,28.2,,37.4938,,10402.7051
600666,2026-04-24,3.49,,113.9048,,-1244.1655
688120,2026-04-24,10.14,,71.2035,,121.6257
002840,2026-04-24,-5.49,,70.469,,-191.2396
688686,2026-04-24,2.44,,6.5719,,1.2278
300984,2026-04-24,1.45,,36.1347,,-33.7901
301046,2026-04-24,1.44,,33.3,,-16.2873
688109,2026-04-24,-2.84,,7.7052,,-288.0838
000920,2026-04-24,1.58,,41.6498,,93.6865
688261,2026-04-24,1.82,,3.1596,,129.9824
301535,2026-04-24,4.22,,31.382,,-61.5778
920943,2026-04-24,4.59,,38.3906,,-44.4311
300731,2026-04-24,-1.93,,38.2066,,-187.7871
300706,2026-04-24,0.81,,40.0295,,162.8222
920252,2026-04-24,3.78,,54.251,,-22.4161
603201,2026-04-24,4.63,,65.5602,,21.0124
301459,2026-04-24,14.79,,50.7891,,25.7458
920627,2026-04-24,2.59,,51.1259,,-35.3394
300302,2026-04-24,0.6,,16.4238,,2775.946
688059,2026-04-24,4.27,,20.4619,,15.6801
300952,2026-04-24,1.31,,21.7712,,-36.5314
920748,2026-04-24,-5.22,,48.5373,,43.3886
603799,2026-04-24,5.54,,64.8354,,102.3953
688180,2026-04-24,-5.09,,24.2087,,-211.6261
002466,2026-04-24,20.09,,51.8454,,4767.9345
002738,2026-04-24,15.95,,38.6258,,866.3434
000863,2026-04-24,-0.61,,41.8416,,-220.2805
920779,2026-04-24,17.56,,25.5873,,28.4315
001396,2026-04-24,2.47,,38.8767,,-18.2373
688629,2026-04-24,6.22,,53.9708,,25.7681
000571,2026-04-24,7.89,,66.7695,,-94.5265
920663,2026-04-24,5.97,,37.1275,,-6.9342
300410,2026-04-24,1.1,,61.7218,,-93.5141
301176,2026-04-24,7.35,,56.1395,,-42.5643
002388,2026-04-24,0.42,,41.2634,,-31.2903
002141,2026-04-24,2.15,,35.7272,,788.2881
301413,2026-04-24,17.05,,51.5359,,51.8163
002965,2026-04-24,1.76,,54.7173,,9.0859
000969,2026-04-24,1.78,,40.7431,,26.1105
920807,2026-04-24,3.85,,36.0272,,-49.8745
003027,2026-04-24,1.96,,26.5078,,-0.6147
000821,2026-04-24,1.11,,62.076,,-42.8599
002585,2026-04-24,3.68,,19.2872,,30.0106
301568,2026-04-24,19.17,,30.5436,,-0.7704
300498,2026-04-24,-13.0,,66.4774,,-743.6923
001300,2026-04-24,14.83,,33.8413,,-20.8939
300588,2026-04-24,-3.29,,51.7465,,-176.2073
688185,2026-04-24,1.51,,28.1027,,-98.2881
688257,2026-04-24,1.82,,22.7679,,1.8193
688033,2026-04-24,1.3,,28.7336,,301.6061
920247,2026-04-24,2.92,,30.8306,,-55.4844
300831,2026-04-24,1.48,,7.44,,2623.11
300946,2026-04-24,2.6,,12.7984,,-23.4205
000820,2026-04-24,-3.37,,52.8298,,-100.2382
002664,2026-04-24,1.09,,58.2114,,-43.3821
605255,2026-04-24,1.12,,10.9769,,-47.8451
300748,2026-04-24,2.56,,33.6762,,61.2627
688585,2026-04-24,1.79,,42.628,,569.0395
603909,2026-04-24,0.68,,33.9386,,-46.4554
300692,2026-04-24,2.25,,58.3679,,53.9227
300631,2026-04-24,0.38,,29.4962,,-20.9137
301219,2026-04-24,5.09,,14.6486,,54.2535
300296,2026-04-24,1.46,,47.8477,,7.2456
002227,2026-04-24,-0.76,,31.6649,,
688698,2026-04-24,3.34,,30.3835,,41.0005
300300,2026-04-24,-8.48,,65.814,,-2484.5396
301509,2026-04-24,12.31,,24.4699,,171.1926
300080,2026-04-24,0.53,,49.3694,,2268.0572
000670,2026-04-24,8.95,,83.3869,,-53.7958
000708,2026-04-24,5.44,,61.9263,,1.1788
300824,2026-04-24,2.24,,19.5282,,-42.4914
603667,2026-04-24,2.0,,52.0777,,15.3489
300520,2026-04-24,1.56,,57.0039,,-1.3426
603557,2026-04-24,-5.23,,40.2015,,-474.2507
300818,2026-04-24,5.11,,38.2741,,420.1166
688496,2026-04-24,3.39,,58.1245,,-38.3125
600595,2026-04-24,4.03,,42.1711,,98.9808
300127,2026-04-24,2.6,,6.3409,,-19.355
002135,2026-04-24,2.75,,58.6326,,10.8645
920263,2026-04-24,1.11,,46.6554,,-22.4747
920011,2026-04-24,21.59,,44.6701,,70.4587
300693,2026-04-24,2.64,,41.8357,,-21.4807
002370,2026-04-24,-7.13,,74.07,,-72.3008
920152,2026-04-24,4.36,,38.5961,,27.6259
600410,2026-04-24,-2.49,,40.8094,,-787.2529
300393,2026-04-24,2.54,,68.5872,,1114.4977
600594,2026-04-24,1.42,,31.3896,,-26.9062
600593,2026-04-24,-12.33,,81.9926,,-2326.3805
003015,2026-04-24,1.19,,19.4539,,-35.0936
300345,2026-04-24,0.07,,10.2968,,-97.8028
688355,2026-04-24,1.39,,23.0925,,-48.3403
920978,2026-04-24,8.57,,39.2607,,33.7818
301399,2026-04-24,4.86,,20.597,,101.7987
301687,2026-04-24,17.11,,18.7039,,-2.353
603601,2026-04-24,2.9,,29.0584,,-24.4373
920191,2026-04-24,14.87,,35.663,,-16.4956
600198,2026-04-24,-10.44,,60.1032,,54.5573
000833,2026-04-24,1.13,,40.281,,1487.7292
002569,2026-04-24,-4.2,,25.2774,,-183.8159
300032,2026-04-24,1.06,,63.8572,,-0.7786
002853,2026-04-24,1.62,,47.9029,,-49.7528
002218,2026-04-24,0.25,,41.5053,,-84.152
603499,2026-04-24,0.29,,46.7425,,180.4692
600563,2026-04-24,5.62,,25.7411,,23.1476
688499,2026-04-24,3.77,,66.1069,,76.7785
002973,2026-04-24,4.43,,65.2116,,-14.8206
300784,2026-04-24,9.68,,33.4485,,18.0452
002175,2026-04-24,2.56,,43.1475,,-73.946
300033,2026-04-24,1.99,,24.8262,,-34.0126
600742,2026-04-24,1.08,,55.1608,,-61.8063
301030,2026-04-24,1.23,,59.4412,,29.6748
002759,2026-04-24,11.19,,22.991,,760.225
601069,2026-04-24,-3.04,,33.1615,,228.6054
300969,2026-04-24,3.89,,16.6035,,10.0199
920906,2026-04-24,2.78,,58.1392,,-7.7557
688811,2026-04-24,18.94,,39.3451,,-17.5639
688068,2026-04-24,17.56,,11.0073,,2.3225
002654,2026-04-24,-0.37,,51.8881,,-108.6478
300813,2026-04-24,2.39,,32.8924,,45.0786
000700,2026-04-24,3.85,,71.1882,,11.8665
603239,2026-04-24,3.44,,27.7746,,-26.0879
300940,2026-04-24,1.34,,36.6311,,48.4045
300900,2026-04-24,1.08,,29.1195,,163.4898
688347,2026-04-24,3.64,,41.3566,,86.2756
002338,2026-04-24,1.75,,11.8358,,4.5555
600287,2026-04-24,0.77,,51.7862,,477.6791
920116,2026-04-24,43.97,,48.0507,,45.3288
300224,2026-04-24,2.9,,50.6458,,194.0916
600010,2026-04-24,0.59,,56.9396,,-72.1808
688802,2026-04-24,-84.07,,11.5353,,
688336,2026-04-24,0.01,,6.7944,,-209.7854
603898,2026-04-24,1.53,,45.7112,,-5.1762
301567,2026-04-24,17.72,,57.08,,591.6725
605196,2026-04-24,1.03,,50.9291,,36.7798
300611,2026-04-24,0.22,,49.8564,,-99.168
300162,2026-04-24,1.24,,53.2929,,158.9126
688131,2026-04-24,3.32,,24.263,,14.0153
301081,2026-04-24,2.24,,24.8909,,4.8692
603949,2026-04-24,1.7,,7.3802,,-58.0475
688084,2026-04-24,-0.41,,37.6002,,-742.963
300580,2026-04-24,1.9,,33.365,,-36.8025
301141,2026-04-24,17.39,,42.673,,64.4264
688682,2026-04-24,0.46,,24.1674,,13.0437
688569,2026-04-24,1.97,,17.6301,,342.421
301083,2026-04-24,1.29,,14.2208,,-41.3989
920914,2026-04-24,4.11,,18.9628,,-0.9863
920522,2026-04-24,13.44,,83.1285,,92.2057
603008,2026-04-24,1.66,,57.3863,,-37.496
688280,2026-04-24,-4.54,,42.5107,,
603786,2026-04-24,2.25,,13.7145,,-21.3809
002962,2026-04-24,1.06,,13.2368,,-37.5877
688079,2026-04-24,0.93,,13.0698,,-49.0143
603337,2026-04-24,5.51,,54.6686,,38.48
688003,2026-04-24,-2.21,,41.7985,,41.4547
920061,2026-04-24,13.86,,39.1634,,74.6118
301595,2026-04-24,14.54,,52.1229,,37.564
002630,2026-04-24,-10.34,,85.1205,,-69.694
002519,2026-04-24,1.6,,13.7665,,-13.4184
002213,2026-04-24,0.6,,41.7711,,-36.156
920670,2026-04-24,-2.17,,4.102,,-347.9027
000060,2026-04-24,2.48,,54.0386,,19.5746
002639,2026-04-24,0.09,,41.9724,,1234.1885
688178,2026-04-24,0.17,,41.3427,,-78.9654
920068,2026-04-24,3.77,,8.6236,,146.5126
600988,2026-04-24,3.69,,48.1135,,22.2147
688556,2026-04-24,7.72,,64.258,,173.275
300547,2026-04-24,2.2,,16.564,,2.8098
688428,2026-04-24,-2.15,,23.6717,,-1065.1797
300042,2026-04-24,0.74,,15.0865,,-66.0557
002106,2026-04-24,1.65,,26.5364,,-51.258
600711,2026-04-24,3.05,,51.6258,,-1.6893
301119,2026-04-24,2.01,,10.6332,,26.4243
605056,2026-04-24,1.17,,26.917,,0.6681
300385,2026-04-24,0.23,,66.4742,,-91.1846
301010,2026-04-24,0.51,,49.4564,,-22.0365
002328,2026-04-24,2.41,,40.1267,,142.8356
603271,2026-04-24,22.96,,61.4526,,47.7962
300471,2026-04-24,-1.73,,52.1707,,-344.4769
301189,2026-04-24,0.56,,12.7366,,-72.904
920119,2026-04-24,36.4,,70.1771,,-7.0644
920069,2026-04-24,14.56,,29.4434,,-20.274
688535,2026-04-24,4.67,,28.6061,,-13.6181
605118,2026-04-24,3.48,,13.3783,,32.7531
300808,2026-04-24,-0.32,,25.5854,,-126.1518
688147,2026-04-24,-4.64,,51.174,,-271.389
600243,2026-04-24,-0.86,,37.6783,,
301550,2026-04-24,23.74,,45.6645,,35.4717
600289,2026-04-24,-3.71,,31.1749,,-1283.1507
605081,2026-04-24,0.42,,10.8873,,-26.1186
600421,2026-04-24,-8.21,,54.2703,,-309.1442
301538,2026-04-24,11.98,,20.4599,,15.9018
002808,2026-04-24,-0.95,,29.017,,-192.8196
002898,2026-04-24,0.23,,35.1958,,-37.9285
000004,2026-04-24,-1.34,,13.4371,,-401.1318
688331,2026-04-24,-5.06,,10.6679,,-461.5572
603659,2026-04-24,5.72,,52.8315,,105.2931
000677,2026-04-24,4.08,,20.841,,41.749
002713,2026-04-24,-33.37,,76.9912,,-752.1209
002789,2026-04-24,2.86,,95.609,,-36.0024
603120,2026-04-24,9.71,,37.1291,,27.6141
000016,2026-04-24,1.11,,74.2555,,69.2283
605336,2026-04-24,1.95,,15.7493,,10.3133
600636,2026-04-24,0.08,,4.645,,-48.7825
301616,2026-04-24,6.66,,42.1488,,-14.9749
600489,2026-04-24,1.96,,44.3712,,1.5778
301132,2026-04-24,3.82,,45.9438,,-3.6494
300245,2026-04-24,-0.4,,10.8808,,-274.5354
000909,2026-04-24,0.26,,58.3785,,-25.6081
300912,2026-04-24,0.82,,44.7385,,-36.6464
300586,2026-04-24,6.64,,37.4359,,622.2749
002645,2026-04-24,6.78,,28.1656,,85.4193
002731,2026-04-24,2.2,,62.5332,,130.0801
920505,2026-04-24,2.56,,16.3798,,-50.6474
603828,2026-04-24,-3.16,,75.0164,,-286.4326
300092,2026-04-24,4.37,,43.7924,,11.3675
300980,2026-04-24,1.11,,11.0796,,-60.3219
920021,2026-04-24,2.03,,26.6266,,25.1524
600337,2026-04-24,-2.31,,54.9972,,-234.3657
920405,2026-04-24,1.15,,3.624,,-59.6805
600193,2026-04-24,2.52,,56.4334,,14.0498
920237,2026-04-24,3.36,,32.7609,,17.0671
002709,2026-04-24,17.29,,45.2425,,423.575
002119,2026-04-24,2.57,,43.403,,32.7139
920091,2026-04-24,1.17,,52.7609,,456.4304
920223,2026-04-24,3.42,,38.384,,-115.4355
301173,2026-04-24,15.0,,79.3947,,64.408
688655,2026-04-24,0.48,,22.2514,,-78.22
603777,2026-04-24,5.14,,44.8208,,15.2436
301458,2026-04-24,4.19,,19.3835,,-23.7823
002165,2026-04-24,-1.46,,65.056,,-213.3148
001208,2026-04-24,2.05,,50.9606,,3.8875
301179,2026-04-24,1.37,,29.6827,,129.2271
603028,2026-04-24,1.13,,36.1876,,16.4986
301008,2026-04-24,1.12,,28.6482,,-47.5566
688063,2026-04-24,3.26,,35.7898,,70.4528
300709,2026-04-24,1.07,,38.6201,,-18.3886
001257,2026-04-24,19.54,,49.4577,,60.4127
000975,2026-04-24,2.55,,23.1447,,-10.4135
600654,2026-04-24,-23.05,,139.508,,-65.1014
688372,2026-04-24,4.59,,41.5463,,110.4951
301186,2026-04-24,0.74,,17.6947,,-31.5561
301391,2026-04-24,4.13,,36.5002,,47.3183
300749,2026-04-24,0.55,,53.5951,,-78.0122
000409,2026-04-24,0.51,,49.3147,,1.8588
300148,2026-04-24,-0.4,,17.9506,,-131.7949
688155,2026-04-24,1.7,,47.4784,,13.6026
301251,2026-04-24,10.79,,58.4232,,41.6907
301571,2026-04-24,2.32,,16.1682,,30.7585
300532,2026-04-24,3.72,,58.0623,,173.2736
301389,2026-04-24,5.9,,10.8964,,-1.635
002571,2026-04-24,0.18,,45.7763,,-78.5621
603200,2026-04-24,2.16,,27.1379,,11.7723
002217,2026-04-24,-2.27,,62.9091,,-250.8729
300618,2026-04-24,3.55,,44.1396,,73.7442
688121,2026-04-24,-3.26,,72.5816,,-26.4931
920706,2026-04-24,4.12,,40.1833,,150.1213
600067,2026-04-24,0.39,,65.2384,,72.7775
301662,2026-04-24,-9.94,,92.5872,,495.5478
688300,2026-04-24,3.76,,14.7525,,16.3543
920225,2026-04-24,4.32,,31.1575,,62.1881
603186,2026-04-24,1.77,,67.698,,-50.1547
920790,2026-04-24,1.03,,10.8171,,-15.3007
920575,2026-04-24,-6.49,,20.4317,,
300390,2026-04-24,35.92,,43.3495,,1040.2467
920305,2026-04-24,-0.24,,37.1565,,-123.8007
688758,2026-04-24,1.04,,9.104,,122.9503
002957,2026-04-24,1.08,,47.0168,,-9.0691
000506,2026-04-24,46.27,,61.8398,,-115.0429
603248,2026-04-24,21.94,,33.462,,-14.61
000426,2026-04-24,1.12,,39.7708,,-44.236
301192,2026-04-24,2.32,,4.8778,,-16.414
603787,2026-04-24,2.11,,67.4168,,17.5557
001311,2026-04-24,11.51,,42.8058,,5.0122
000889,2026-04-24,-2.74,,75.5355,,-159.0591
002407,2026-04-24,12.57,,50.8242,,629.3901
002624,2026-04-24,7.7,,34.5604,,83.5515
301012,2026-04-24,4.1,,35.2283,,184.6802
603569,2026-04-24,0.02,,53.6328,,-91.8542
002342,2026-04-24,0.19,,41.64,,-36.9034
300469,2026-04-24,-23.65,,73.554,,
600111,2026-04-24,9.21,,39.7474,,109.7778
603009,2026-04-24,1.53,,47.65,,16.29
605086,2026-04-24,2.52,,7.1082,,13.8758
600152,2026-04-24,-0.33,,54.1709,,-442.7027
600734,2026-04-24,-3.35,,57.7925,,-114.1364
300967,2026-04-24,1.62,,31.6678,,-21.2347
300486,2026-04-24,1.12,,45.5438,,18.8048
003007,2026-04-24,-3.63,,19.1158,,112.241
688080,2026-04-24,0.26,,10.2816,,-37.3427
002812,2026-04-24,6.21,,44.4727,,112.2422
688293,2026-04-24,4.28,,22.9088,,300.739
603286,2026-04-24,0.69,,48.5965,,-35.111
300941,2026-04-24,1.4,,6.8677,,2.9636
000078,2026-04-24,1.2,,79.988,,-29.6189
301520,2026-04-24,13.33,,19.1502,,-9.5011
920368,2026-04-24,3.53,,44.789,,22.3113
920576,2026-04-24,15.49,,55.7093,,145.3566
300470,2026-04-24,2.63,,12.9109,,18.753
688566,2026-04-24,1.75,,10.2549,,6.3821
002051,2026-04-24,0.69,,50.5586,,10.4642
603171,2026-04-24,1.24,,27.0881,,-17.108
300703,2026-04-24,0.58,,46.5849,,14.6915
603878,2026-04-24,1.29,,31.9678,,-36.0232
688630,2026-04-24,2.07,,24.1125,,51.1917
300565,2026-04-24,-2.31,,63.0694,,-231.3795
688368,2026-04-24,-0.59,,31.8791,,-115.6992
301419,2026-04-24,7.77,,41.6022,,-42.3725
600282,2026-04-24,2.63,,53.6518,,-27.9544
002980,2026-04-24,2.33,,9.8214,,-37.3601
920249,2026-04-24,5.09,,51.9745,,42.596
000962,2026-04-24,3.66,,21.7541,,214.979
000603,2026-04-24,1.33,,38.5908,,1248.715
300899,2026-04-24,-0.18,,6.833,,-48.6231
300263,2026-04-24,2.06,,47.8392,,15.903
300416,2026-04-24,1.66,,48.371,,77.0176
688282,2026-04-24,0.93,,20.3334,,122.7353
001218,2026-04-24,1.48,,16.9856,,-49.3442
300964,2026-04-24,1.39,,25.218,,-21.1962
002169,2026-04-24,-6.74,,44.1419,,-120.5148
688388,2026-04-24,4.6,,36.9662,,57.2996
300123,2026-04-24,-1.43,,48.8195,,-363.9672
300507,2026-04-24,1.48,,18.2821,,18.6352
688693,2026-04-24,10.32,,27.6157,,26.0666
603293,2026-04-24,11.3,,63.342,,109.6037
000688,2026-04-24,1.62,,45.0784,,-38.4054
300259,2026-04-24,0.28,,14.1985,,-89.0895
300269,2026-04-24,-8.07,,89.8264,,-150.4354
605388,2026-04-24,0.93,,10.8092,,-72.2506
300099,2026-04-24,1.42,,14.1028,,-25.3485
603277,2026-04-24,5.13,,29.5656,,43.4067
920012,2026-04-24,4.96,,13.6413,,127.8273
300240,2026-04-24,3.46,,56.6181,,60.3799
603089,2026-04-24,0.98,,45.0777,,-84.0422
605208,2026-04-24,4.03,,34.1636,,25.9934
300349,2026-04-24,0.45,,31.8092,,-2.7764
000831,2026-04-24,6.07,,28.6337,,65.8332
001312,2026-04-24,50.5,,58.9401,,-17.1116
300658,2026-04-24,0.66,,53.0752,,-8.4846
000586,2026-04-24,1.28,,42.7295,,3.1854
301036,2026-04-24,1.64,,19.2977,,-40.1501
002771,2026-04-24,-0.84,,30.8177,,-26.2465
920047,2026-04-24,-4.7,,21.3352,,
000510,2026-04-24,2.29,,37.3075,,-52.3134
300873,2026-04-24,4.37,,18.2476,,42.6325
002547,2026-04-24,2.59,,87.6457,,-191.181
603335,2026-04-24,1.98,,40.7244,,11.5179
300048,2026-04-24,0.53,,28.9738,,106.7214
920177,2026-04-24,34.74,,48.3205,,25.7733
000980,2026-04-24,-4.77,,57.1698,,
002632,2026-04-24,1.31,,43.6786,,-45.7243
603737,2026-04-24,-2.03,,83.4562,,-340.4656
688418,2026-04-24,-3.32,,28.5439,,143.1711
301596,2026-04-24,12.3,,53.5175,,17.1972
002902,2026-04-24,2.01,,63.0344,,1281.0486
301180,2026-04-24,4.41,,29.4655,,33.8701
600057,2026-04-24,2.65,,73.9863,,40.8067
300286,2026-04-24,3.1,,26.9305,,2.3524
600392,2026-04-24,6.53,,32.6247,,124.7529
688353,2026-04-24,12.91,,21.6702,,278.876
301513,2026-04-24,53.89,,86.2819,,511.7569
920526,2026-04-24,3.32,,19.3384,,-22.6101
300358,2026-04-24,3.46,,60.3629,,22.1031
603612,2026-04-24,3.38,,59.5051,,22.579
002263,2026-04-24,1.21,,10.0393,,-32.0981
002634,2026-04-24,1.44,,20.6685,,-14.1342
300003,2026-04-24,4.58,,40.5949,,-25.8042
300314,2026-04-24,0.96,,12.4538,,-56.4285
300029,2026-04-24,69.29,,82.2325,,-127.7487
603178,2026-04-24,1.98,,39.2742,,0.9835
300386,2026-04-24,-0.35,,11.3642,,-245.188
603363,2026-04-24,-35.43,,89.9232,,-259.1862
600843,2026-04-24,1.32,,38.6288,,-23.0452
603565,2026-04-24,6.04,,43.7725,,169.2714
000892,2026-04-24,0.82,,39.5174,,-39.567
000533,2026-04-24,0.65,,66.128,,65.7419
002565,2026-04-24,-0.15,,24.8761,,-70.8759
603529,2026-04-24,5.98,,62.8123,,106.472
603272,2026-04-24,2.89,,17.9805,,27.1112
600259,2026-04-24,2.47,,51.0196,,77.1444
603169,2026-04-24,0.93,,73.116,,3.8386
301229,2026-04-24,0.69,,25.0191,,-71.9866
300129,2026-04-24,2.21,,49.9969,,-20.7582
300514,2026-04-24,0.59,,41.1358,,258.2819
301622,2026-04-24,7.82,,49.4087,,56.5754
301258,2026-04-24,2.24,,10.5159,,48.5026
301150,2026-04-24,9.18,,42.5031,,26.2812
688309,2026-04-24,1.83,,8.8994,,442.2265
301292,2026-04-24,13.9,,36.9173,,35.7877
688287,2026-04-24,0.66,,1.6921,,6.715
920680,2026-04-24,-1.78,,11.6945,,-6.9481
920200,2026-04-24,15.52,,57.3223,,28.8023
920186,2026-04-24,20.49,,46.2914,,9903.0816
920156,2026-04-24,39.38,,63.2425,,12.5007
920125,2026-04-24,13.22,,56.6482,,29.7569
920090,2026-04-24,-1.5,,30.6667,,-431.301
833994,2026-04-24,1.88,,57.1863,,-8.8187
833874,2026-04-24,2.32,,4.8778,,-16.414
832317,2026-04-24,0.66,,1.6921,,6.715
688808,2026-04-24,-9.98,,26.7092,,23.4374
688555,2026-04-24,-2.28,,29.9186,,-298.6392
688086,2026-04-24,-6.83,,43.2209,,-1133.7971
603996,2026-04-24,0.0,,471.1652,,
603963,2026-04-24,-0.77,,21.9822,,-1791.5964
603603,2026-04-24,95.65,,102.824,,-1035.8969
603555,2026-04-24,0.14,,33.7215,,-104.1994
603407,2026-04-24,30.69,,34.649,,-25.8152
603388,2026-04-24,0.3,,57.9723,,774.6968
603157,2026-04-24,,,168.0934,,
603133,2026-04-24,-3.69,,45.13,,
603056,2026-04-24,-1.33,,61.1708,,-799.8813
603003,2026-04-24,0.63,,14.7571,,43.0409
601989,2026-04-24,0.07,,53.2443,,-78.9681
601558,2026-04-24,0.12,,66.9729,,-63.6239
601268,2026-04-24,0.61,,52.5788,,9.2278
601258,2026-04-24,-0.78,,49.9902,,-120.0726
601028,2026-04-24,2.89,,33.7962,,-26.3911
601003,2026-04-24,-4.24,,65.4988,,-190.7358
600978,2026-04-24,-2.58,,73.9838,,
600958,2026-04-24,0.35,,79.3121,,-80.5751
600898,2026-04-24,-8.75,,66.6538,,
600896,2026-04-24,-2.38,,27.2215,,
600891,2026-04-24,0.0,,298.7546,,
600890,2026-04-24,-3.34,,13.1519,,
600878,2026-04-24,4.87,,41.3338,,1875.3031
600870,2026-04-24,18.43,,93.2303,,
600856,2026-04-24,-3.72,,182.0013,,
600852,2026-04-24,,,14693.1098,,-955.1233
600849,2026-04-24,1.94,,59.1376,,-35.5618
600837,2026-04-24,0.91,,76.0406,,-61.7199
600836,2026-04-24,0.18,,43.7953,,-70.3787
600823,2026-04-24,0.37,,64.4341,,-41.6903
600813,2026-04-24,185.53,,208.2994,,-2.5328
600811,2026-04-24,0.06,,55.4045,,-110.5033
600806,2026-04-24,1058.72,,210.9773,,-24.2004
600804,2026-04-24,12.73,,82.7344,,676.3241
600788,2026-04-24,-5.3,,205.1832,,
600781,2026-04-24,-28.47,,92.9004,,
600767,2026-04-24,-1.63,,22.015,,-1153.1602
600766,2026-04-24,-0.25,,59.0647,,-106.2821
600747,2026-04-24,0.0,,911.4005,,
600735,2026-04-24,0.82,,31.8459,,27.2128
600709,2026-04-24,-7.58,,19.5214,,
600705,2026-04-24,0.03,,83.1705,,-69.9092
600701,2026-04-24,465.29,,313.1953,,-100.5769
600695,2026-04-24,0.08,,19.7648,,-93.7661
600687,2026-04-24,0.0,,134.6641,,
600680,2026-04-24,0.14,,47.1967,,204.5001
600677,2026-04-24,0.0,,105.702,,
600672,2026-04-24,-2.05,,63.1622,,-1109.2056
600670,2026-04-24,-0.45,,23.0422,,
600656,2026-04-24,2.62,,63.7051,,-100.0726
600652,2026-04-24,-0.7,,5.9717,,-2039.1624
600647,2026-04-24,2.05,,10.8132,,273.8906
600625,2026-04-24,-341.29,,96.5427,,
600614,2026-04-24,0.0,,200.6552,,-286.9917
600565,2026-04-24,-0.55,,79.7738,,-109.2518
600555,2026-04-24,-2.47,,65.2255,,
600532,2026-04-24,-0.68,,29.8748,,-526.2344
600466,2026-04-24,-27.13,,96.0157,,-151.4902
600462,2026-04-24,-35.53,,88.8733,,-384.8371
600432,2026-04-24,4.32,,43.9816,,27.0671
600393,2026-04-24,-1.75,,70.5776,,-636.6282
600387,2026-04-24,0.53,,25.6524,,65.9744
600385,2026-04-24,10.29,,86.1726,,2.6908
600355,2026-04-24,-3.1,,37.4885,,-869.274
600323,2026-04-24,1.58,,64.3674,,-30.9082
600321,2026-04-24,-1.84,,62.835,,-551.8968
600311,2026-04-24,0.0,,111.1326,,-280.2021
600306,2026-04-24,-45.78,,97.7103,,
600297,2026-04-24,1.57,,63.6099,,2.3719
600291,2026-04-24,-0.18,,28.7725,,25.2571
600290,2026-04-24,-15.79,,91.3588,,
600286,2026-04-24,-2.99,,24.0798,,1088.7042
600277,2026-04-24,0.86,,41.1332,,17.8479
600275,2026-04-24,-88.96,,94.849,,
600260,2026-04-24,0.0,,148.4479,,-150.9304
600242,2026-04-24,-270.63,,98.8116,,
600240,2026-04-24,0.0,,339.6884,,
600225,2026-04-24,-5.53,,69.6716,,-50.135
600220,2026-04-24,0.81,,51.4324,,2083.0667
600213,2026-04-24,-13.98,,87.8491,,-3642.4688
600209,2026-04-24,-4.46,,42.1468,,
600200,2026-04-24,0.41,,48.7613,,-92.6119
600190,2026-04-24,0.69,,63.2707,,-13.3134
600175,2026-04-24,-0.89,,66.6166,,-113.5523
600139,2026-04-24,0.0,,211.7414,,
600122,2026-04-24,-34.08,,95.5774,,-105.7834
600112,2026-04-24,-35.99,,91.5564,,-177.7981
600093,2026-04-24,0.0,,414.3017,,
600092,2026-04-24,0.0,,1074.5987,,14.7943
600091,2026-04-24,-1.41,,29.298,,
600087,2026-04-24,1.76,,32.7595,,-2.4973
600086,2026-04-24,,,177.5325,,
600083,2026-04-24,67.8,,78.1275,,8253.5491
600077,2026-04-24,-0.27,,87.8973,,-141.0656
600074,2026-04-24,0.0,,2326.9461,,
600070,2026-04-24,-0.25,,34.1154,,-107.7309
600069,2026-04-24,1430.51,,315.5347,,-103.017
600068,2026-04-24,1.5,,70.5061,,34.4641
600065,2026-04-24,0.0,,116.4418,,
301599,2026-04-24,22.34,,82.2632,,154.2594
301531,2026-04-24,15.88,,47.7635,,12.6061
300807,2026-04-24,-2.86,,27.0176,,
300799,2026-04-24,-3.63,,9.0449,,-242.7935
300742,2026-04-24,-14.75,,91.6125,,-741.6233
300630,2026-04-24,5.97,,45.1403,,33.4367
300526,2026-04-24,-3.79,,41.6758,,
300495,2026-04-24,-2.95,,74.6908,,-294.3187
300392,2026-04-24,-6.9,,79.3695,,
300391,2026-04-24,1.74,,62.0742,,-52.726
300379,2026-04-24,-2.1,,14.9356,,-289.4896
300372,2026-04-24,0.0,,336.1401,,
300367,2026-04-24,0.0,,176.9276,,
300362,2026-04-24,-4.71,,72.636,,-122.7423
300356,2026-04-24,-4.27,,53.2063,,
